Date,Infra,Bank,Auto,Metal
30-Apr-15,16519,21030.88,18334.5,1560.66
04-May-15,16656.49,21231.23,18619.18,1524.88
05-May-15,16700.28,21196.02,18613.58,1533.94
06-May-15,15991.98,20419.48,18095.05,1577.24
07-May-15,15912.08,19944.06,17892.18,1592.59
08-May-15,16192.78,20389.59,18369.63,1598.52
11-May-15,16383.42,20878.22,18832.17,1591.7
12-May-15,15874.77,20233.8,18487.76,1614.86
13-May-15,16162.32,20768.07,18805.55,1620.3
14-May-15,16134.3,20822.52,18964.52,1581.35
15-May-15,16219.71,20913.93,19077.15,1547.46
18-May-15,16430.99,21166.24,19228.17,1564.57
19-May-15,16487.14,21130.07,19080.68,1595.63
20-May-15,16438.72,21312.39,18977.01,1590.87
21-May-15,16525.7,21280.85,19127.91,1568.54
22-May-15,16653.92,21192.29,19178.74,1559.12
25-May-15,16510.92,21045.54,19125.8,1502.96
26-May-15,16488.87,21061.5,19072.01,1493.83
27-May-15,16605.58,21312.56,18669.26,1562.98
28-May-15,16598.06,21204.83,18691.35,1532.69
29-May-15,16802.01,21511.65,19079.79,1538.19
01-Jun-15,17132.4,21394.35,19014.08,1558.34
02-Jun-15,16833.96,20654.2,18618.73,1567.15
03-Jun-15,16578.79,20363.35,18336.36,1580.87
04-Jun-15,16676.38,20380.39,18207.68,1555.57
05-Jun-15,16808.98,20190.33,18099.03,1527.63
08-Jun-15,16678.01,20040.77,17926.17,1517.25
09-Jun-15,16619.83,20088.43,17794.83,1513.56
10-Jun-15,16958.78,20342.5,18117.84,1513.95
11-Jun-15,16652.92,19859.86,17688.22,1559.03
12-Jun-15,16590.91,20077.07,17698.58,1601.08
15-Jun-15,16666.83,19996.49,17896.44,1641.98
16-Jun-15,16688.93,20170.71,18090.3,1650.13
17-Jun-15,16874.22,20140.94,18236.54,1669.95
18-Jun-15,17020.83,20311.11,18450.4,1670.67
19-Jun-15,17074.91,20485.93,18560.24,1675.72
22-Jun-15,17243.02,21022.2,18746.39,1672.99
23-Jun-15,17486.35,21091.01,18772.49,1683.6
24-Jun-15,17386.62,21046.8,18621.79,1682.49
25-Jun-15,17755.64,21214.9,18787.03,1675.67
26-Jun-15,17558.46,21058.76,18865.34,1697.15
29-Jun-15,17476.93,20914.73,18607.35,1732.82
30-Jun-15,17517.9,20982.18,18712.17,1766.39
01-Jul-15,17814.72,21324.46,18960.81,1771.82
02-Jul-15,17791.57,21342.17,19044.78,1787.52
03-Jul-15,17892.97,21505.16,18970.45,1747.41
06-Jul-15,17982.64,21612.03,19023,1747.21
07-Jul-15,17998.18,21572.94,18966.38,1790.64
08-Jul-15,17909.73,21207.31,18541.44,1791.47
09-Jul-15,18254.26,21228.63,18435.48,1792.18
10-Jul-15,18427.92,21472.41,18403.13,1798.42
13-Jul-15,18392.96,21667.11,18698.34,1764.17
14-Jul-15,18422.77,21547.84,18524.92,1809.57
15-Jul-15,18501.75,21585.43,18774.19,1794.81
16-Jul-15,18623.09,21996.69,18832.78,1810.84
17-Jul-15,18714.16,21912.18,18931.68,1835.34
20-Jul-15,18705.68,21839.54,18935.77,1840.5
21-Jul-15,18480.83,21477.64,18867.79,1883.87
22-Jul-15,18549.02,21788.86,19075.88,1907.14
23-Jul-15,18423.92,21633.35,19170.06,1938.68
24-Jul-15,18134.85,21374.14,18953.48,1915.04
27-Jul-15,17626.82,20887.08,18590.32,1910.29
28-Jul-15,17719.28,20976.63,18461.57,1904.13
29-Jul-15,18054.78,21022.78,18719.02,1923.24
30-Jul-15,18011.32,21145.03,18769.43,1920.17
31-Jul-15,18081.31,21499.24,19107.78,1895.58
03-Aug-15,18142.26,21711.73,19247.05,1904.38
04-Aug-15,18077.87,21814.85,19440.12,1928.91
05-Aug-15,18176.17,21743.74,19641.08,1920.57
06-Aug-15,18482.31,21864.04,19751.88,1880.53
07-Aug-15,18392.34,21702.4,19765.17,1878.51
10-Aug-15,18273.47,21687.91,19677.97,1878.82
11-Aug-15,18048.12,21356.12,19418.83,1897.17
12-Aug-15,17677.13,20711.77,18924.78,1893.47
13-Aug-15,17629.87,20852.31,19005.8,1901.29
14-Aug-15,17955.01,21488.24,19461.68,1920.02
17-Aug-15,17777.43,21597.55,19337.89,1894.72
18-Aug-15,17934.48,21555.41,19454.47,1897.07
19-Aug-15,18026.13,21456.4,19544.78,1899.94
20-Aug-15,17697.21,20956.58,19191.56,1902.06
21-Aug-15,17384.96,20687.7,18795.14,1879.86
24-Aug-15,16153.07,19241.94,17443.64,1872.42
25-Aug-15,16217.28,19726.3,17803.14,1866.27
26-Aug-15,16069.4,19394.95,17679.1,1870.29
27-Aug-15,16293.55,19749.57,17823.79,1904.91
28-Aug-15,16326.03,19703.42,18003.5,1921.02
31-Aug-15,16149.96,19637.15,17865.27,1940.97
01-Sep-15,15707.91,18923.6,17392.43,1949.96
02-Sep-15,15443.04,18581.12,17154.06,1960.89
03-Sep-15,15749,18940.16,17383.44,1959.17
04-Sep-15,15432.58,18437.5,16983.2,1974.48
07-Sep-15,15140.83,18050.35,16786.72,1967.11
08-Sep-15,15619.28,18702.29,17076.86,1977.98
09-Sep-15,15889.32,19018.9,17575.82,2003.04
10-Sep-15,16035.14,18993.74,17698.8,2017.46
11-Sep-15,15951.38,18994.04,17647.98,2015
14-Sep-15,16006.64,19352.04,17710.18,2016.86
15-Sep-15,15668.99,19163.76,17415.86,2009.19
16-Sep-15,15596.64,19435.07,17496,2008.68
18-Sep-15,15567.34,19952.94,17571.7,2031.83
21-Sep-15,15645.58,20113.2,17601.46,2022.16
22-Sep-15,15160.35,19501.6,17296.62,2023.61
23-Sep-15,15229.7,19785.42,17299.74,2050.63
24-Sep-15,15058.34,19696.21,17316.59,2047.42
28-Sep-15,14799.25,19592.97,17015.39,2039.42
29-Sep-15,14895.89,19769.15,17143.93,2045.42
30-Sep-15,15111.41,19681.55,17391.08,2004.57
01-Oct-15,15222.3,19608.18,17312.27,2042.84
05-Oct-15,15721.95,20156.29,17678.7,2053.85
06-Oct-15,15723.1,20110.63,17786.29,2081.3
07-Oct-15,15735.94,20113.19,18029.77,2101.52
08-Oct-15,15647.38,19957.41,17933.4,2119.63
09-Oct-15,15735.92,20059.24,18009.21,2126.54
12-Oct-15,15791.94,20073.41,18049.87,2117
13-Oct-15,15759.36,20036.15,18054.18,2127.91
14-Oct-15,15719.61,20020.05,17924.65,2127.78
15-Oct-15,15911.35,20198.39,18341.81,2156.29
16-Oct-15,16202.48,20459.99,18501.78,2188.21
19-Oct-15,16055.6,20389,18435.71,2188.36
20-Oct-15,16047.36,20370.93,18491.02,2207.53
21-Oct-15,15881.14,20214.75,18541.17,2215.11
23-Oct-15,15633.68,20478.02,18406.08,2195.9
26-Oct-15,15692.61,20349.18,18431.53,2205.9
27-Oct-15,15582.43,20324.97,18501.32,2220.28
28-Oct-15,15522.21,19811.3,18380.55,2222.99
29-Oct-15,15353.46,19593.99,18387.25,2248.67
30-Oct-15,14946.11,19773.88,18166.21,2263.77
02-Nov-15,14788.77,19779.37,18175.38,2252.91
03-Nov-15,14708.66,19758.06,18186.45,2269.83
04-Nov-15,14659.63,19662.8,18493.31,2275.68
05-Nov-15,14520.02,19373.09,18400.91,2272.6
06-Nov-15,14535.94,19496.56,18264.27,2287.57
09-Nov-15,14445.98,19430.75,18492,2254.78
10-Nov-15,14259.05,19224.48,18511.03,2236.79
11-Nov-15,14464.37,19395.06,18605.29,2257.93
13-Nov-15,14178.94,19362.3,18305.54,2318.7
16-Nov-15,14330.05,19654.64,18351.03,2326.44
17-Nov-15,14335.9,19603.26,18452.19,2307.3
18-Nov-15,14238.66,19220.23,18297.35,2280.21
19-Nov-15,14394.79,19499.09,18564.38,2274.2
20-Nov-15,14512.53,19470.58,18675.54,2294.16
23-Nov-15,14524.02,19490.73,18802.82,2319.89
24-Nov-15,14350.44,19428.86,18663.81,2343.21
26-Nov-15,14316.72,19495.14,18903.76,2367.75
27-Nov-15,14535.17,19857.73,18879.72,2393.8
30-Nov-15,14587.44,19916.3,18964.36,2382.98
01-Dec-15,14580.11,19858.36,18854.65,2377.09
02-Dec-15,14476.96,19654.24,18844.78,2383.59
03-Dec-15,14391.59,19538.74,18688.09,2364.47
04-Dec-15,14332.56,19325.36,18480.13,2361.89
07-Dec-15,14319.13,19382.9,18442.74,2369
08-Dec-15,14109.91,19217.49,18425.99,2408.06
09-Dec-15,13928.54,19053.91,18106.05,2408.87
10-Dec-15,14035.93,19079.74,18132.29,2402
11-Dec-15,13845.54,18651.32,17822.2,2411.89
14-Dec-15,13824.31,18649.29,17893.03,2446.02
15-Dec-15,13892.97,18689.62,18127.31,2455.64
16-Dec-15,13932.89,18907.09,18035.69,2473.36
17-Dec-15,14078,19101.51,18276.41,2432.1
18-Dec-15,14029.66,18933.5,18149.91,2342.45
21-Dec-15,14081.12,19204.2,18303.45,2388.77
22-Dec-15,14006.01,19127.73,18182.87,2381.4
23-Dec-15,14164.86,19286.71,18213.95,2370.35
24-Dec-15,14242.9,19206.66,18263.23,2387.88
28-Dec-15,14228.25,19383.88,18437.95,2387.61
29-Dec-15,14162.83,19430.84,18540.64,2391.44
30-Dec-15,14139.85,19346.62,18485.51,2421.58
31-Dec-15,14128.32,19328.74,18519.08,2418.8
01-Jan-16,14271.11,19448.35,18691.17,2402.92
04-Jan-16,13973.06,18943.86,18295.25,2398.71
05-Jan-16,14008.16,18882.8,18238.04,2433.7
06-Jan-16,13823.36,18730.09,18011.08,2349.08
07-Jan-16,13376.21,18283.6,17341.65,2387.68
08-Jan-16,13287.13,18368.46,17383.93,2450.98
11-Jan-16,13193.62,18224.26,17401.88,2475.62
12-Jan-16,13168.26,17904.2,17323.61,2495.88
13-Jan-16,12991.58,18022.01,17477.19,2484.24
14-Jan-16,12761.47,17720.22,17255.01,2494.41
15-Jan-16,12401.61,17237.65,16946.46,2520.85
18-Jan-16,12145.48,17037.84,16700.03,2487.49
19-Jan-16,12491.4,17324.1,16889.96,2502.05
20-Jan-16,12341.17,16917.14,16605.93,2481.27
21-Jan-16,12220.22,17143.23,16296.45,2514.77
22-Jan-16,12544.81,17625.07,16891.43,2530.34
25-Jan-16,12431.39,17662.39,16775.17,2544.87
27-Jan-16,12346.23,17641.59,16797.55,2532.59
28-Jan-16,12133.59,17481.02,16727.32,2534.37
29-Jan-16,12368.05,17603.89,17046.03,2527.98
01-Feb-16,12488.65,17356.96,16985.08,2495.99
02-Feb-16,12375.69,17065.5,16748.33,2481.7
03-Feb-16,12030.07,16788.02,16476.84,2505.66
04-Feb-16,12262.82,16818.07,16562.28,2520.17
05-Feb-16,12337.13,17173.34,16827.97,2556.23
08-Feb-16,12275.12,17073.33,16654.62,2513.11
09-Feb-16,12112.96,16863.06,16358.28,2488.47
10-Feb-16,12034.45,16519.15,16164.95,2452.55
11-Feb-16,11605.21,15889.92,15593.57,2476.76
12-Feb-16,11251.2,15854.54,15861.73,2497.46
15-Feb-16,12007.95,16427.78,16539.09,2428.31
16-Feb-16,11640.54,16081.69,16238.3,2499.27
17-Feb-16,11753.12,16044.14,16406.27,2405.87
18-Feb-16,11939.54,16221.19,16497.76,2268.39
19-Feb-16,11920.79,16274.38,16640.83,2257.16
22-Feb-16,11962.61,16353.49,16706.2,2243.82
23-Feb-16,11758.79,15892.49,16468.01,2236.78
24-Feb-16,11562.3,15676.31,16264.08,2168.11
25-Feb-16,11340.9,15415.07,16037.88,2219.43
26-Feb-16,11467.91,15647.61,16024.44,2263.75
29-Feb-16,11239.38,15814.82,15851.55,2283.21
01-Mar-16,11632.64,16374.52,16516.18,2326.62
02-Mar-16,11804,17179.43,16596.41,2344.25
03-Mar-16,12290.43,17264.93,16942.33,2348.75
04-Mar-16,12301.58,17485.69,16977.42,2380.51
08-Mar-16,12264.86,17260.91,16970.99,2349.85
09-Mar-16,12464.17,17407.72,17183.57,2323.49
10-Mar-16,12252.78,17279.28,17168.23,2348.77
11-Mar-16,12283.58,17247.5,17240.54,2370.13
14-Mar-16,12294.44,17386.43,17343.91,2364.82
15-Mar-16,12267.85,17449.85,17222.65,2417.02
16-Mar-16,12259.64,17603.37,17134.37,2419.3
17-Mar-16,12392.12,17592.45,17101.26,2387.7
18-Mar-16,12474.09,17851.58,17334.49,2361.68
21-Mar-16,12724.57,18155.36,17541.4,2335.96
22-Mar-16,12876.59,18153.43,17731.42,2329.63
23-Mar-16,12936.7,18110.19,17830.08,2305.64
28-Mar-16,12667.47,17761.69,17571.98,2287.35
29-Mar-16,12542.24,17831.65,17728.17,2273.68
30-Mar-16,12884.87,18389.08,17999.84,2282.29
31-Mar-16,12861.33,18391.96,18001.76,2234.61
01-Apr-16,13020.8,18444.95,17883.68,2231.57
04-Apr-16,13026.68,18449.61,18091.82,2178.83
05-Apr-16,12682.18,17857.96,17581.38,2225.67
06-Apr-16,12823.37,17779.71,17682.65,2225.66
07-Apr-16,12672.18,17657.5,17476.42,2254.21
08-Apr-16,12794.55,17695.16,17463.09,2277.87
11-Apr-16,13012.49,17989.9,17812.07,2329.08
12-Apr-16,13102.42,18079.96,18098.47,2335.28
13-Apr-16,13230.82,18542.14,18748.94,2337.19
18-Apr-16,13351.31,18445.97,18698.6,2384.23
20-Apr-16,13476.66,18588.09,18592.84,2376.86
21-Apr-16,13333.91,18951.46,18539.41,2383.93
22-Apr-16,13365.01,19035.4,18700.37,2403.41
25-Apr-16,13355.85,19008.58,18537.15,2463.97
26-Apr-16,13467.01,19391.72,18827.41,2467.12
27-Apr-16,13434.44,19222.37,18883.49,2460.15
28-Apr-16,13233.91,19051.49,18508.05,2481.1
29-Apr-16,13202.64,19114.83,18469.4,2481.07
02-May-16,13196.53,18859.07,18499.27,2527.6
03-May-16,13138.22,18665.15,18437.24,2531.25
04-May-16,13014.72,18505.23,18059.18,2489.83
05-May-16,13223.29,18509.99,18161.57,2525.44
06-May-16,13150.72,18540.06,18272.53,2567.92
09-May-16,13395.08,18993.43,18565.13,2603.22
10-May-16,13593.11,19110.35,18403.95,2611.86
11-May-16,13581.73,19099.99,18306.02,2610.94
12-May-16,13576.04,19281.2,18398.79,2592.01
13-May-16,13362.31,19039.77,18222.58,2654.46
16-May-16,13319.09,19032.15,18324.72,2647.85
17-May-16,13392.19,19077.75,18430.66,2644.95
18-May-16,13477.32,19058.94,18194.69,2659.41
19-May-16,13157.22,18829.45,18122.56,2638.2
20-May-16,13058.94,18739.83,18070.2,2650.77
23-May-16,12939.83,18651.83,17955.35,2643.95
24-May-16,12901.63,18703.47,18012.37,2638.64
25-May-16,13283.02,19296.71,18340.63,2645.8
26-May-16,14449.51,19725,18540.39,2616.41
27-May-16,14519.89,19951.1,18713.86,2578.78
30-May-16,14562.18,19977.17,18920.93,2618.34
31-May-16,14464.97,20111.74,19363.25,2617.47
01-Jun-16,14376.5,19871.68,19247.16,2652.42
02-Jun-16,14491.14,20055.16,19332.09,2664.61
03-Jun-16,14360.35,20220.18,19418.33,2643.02
06-Jun-16,14428.14,20206.33,19437.35,2646.26
07-Jun-16,14606.29,20536.01,19528.91,2632.53
08-Jun-16,14863.6,20560.22,19615.19,2651.08
09-Jun-16,14743.43,20503.03,19494.28,2673.09
10-Jun-16,14705.26,20426.9,19308.28,2654.36
13-Jun-16,14532.52,20162.82,19123.08,2659.21
14-Jun-16,14545.2,20244.92,19143.56,2660.38
15-Jun-16,14873.97,20525.1,19304.06,2640.41
16-Jun-16,14722.25,20241.68,19126.97,2618.41
17-Jun-16,14657.09,20243.72,19233.26,2615.95
20-Jun-16,14838.03,20285.14,19520.74,2612.9
21-Jun-16,14779.95,20153.63,19634.16,2657.57
22-Jun-16,14720.86,20135.8,19482.29,2674.2
23-Jun-16,14784.5,20460.32,19694.83,2719.09
24-Jun-16,14297.04,19910.87,19176.16,2714.8
27-Jun-16,14529.22,20029.32,19127.82,2714.2
28-Jun-16,14583.29,20089.88,19183.28,2724.16
29-Jun-16,14696.94,20235.57,19473.01,2689.44
30-Jun-16,14874.79,20531.2,19744.64,2706.51
01-Jul-16,15186.53,20618.61,19782.31,2697.66
04-Jul-16,15377.59,20741.7,19904.19,2675.94
05-Jul-16,15431.26,20647.37,19686.25,2697.66
07-Jul-16,15308.72,20696.38,19584.52,2704.89
08-Jul-16,15157.56,20634.46,19708.84,2716.12
11-Jul-16,15377.67,21061.25,20139.96,2740.83
12-Jul-16,15415.95,21402.08,20254.8,2758.17
13-Jul-16,15321.95,21340.65,20118.84,2789.7
14-Jul-16,15476.64,21657.11,20228.62,2803.42
15-Jul-16,15546.21,21720.87,20423.77,2782.32
18-Jul-16,15448.99,21702.66,20494.7,2803.68
19-Jul-16,15464.06,21669.44,20564.93,2795.44
20-Jul-16,15552.28,21727.09,20631.08,2784.99
21-Jul-16,15394.9,21356.94,20485.73,2738.88
22-Jul-16,15549.72,21377.46,20646.3,2739.35
25-Jul-16,15680.9,21729.31,20843.37,2716.25
26-Jul-16,15646.56,21570.08,20610.77,2734.53
27-Jul-16,15724.07,21762.45,20756.83,2776.62
28-Jul-16,15591.5,21816.9,20925.25,2763.69
29-Jul-16,15477.94,21678.51,21091.11,2822.08
01-Aug-16,15115.94,21422,21191.29,2847.34
02-Aug-16,15061.12,21375.74,21087.43,2852.9
03-Aug-16,14799.31,21244.9,20728.15,2846.21
04-Aug-16,14808.57,21208.06,21008.73,2858.55
05-Aug-16,15154.7,21643.64,21667.78,2846.88
08-Aug-16,15165.07,21656.54,21815.84,2857.41
09-Aug-16,15109.93,21653.84,21691.38,2872.48
10-Aug-16,14937.54,21358.92,21273.06,2834.85
11-Aug-16,14904.35,21323.56,21177.91,2858.8
12-Aug-16,14999.35,21757.34,21404.8,2872.71
16-Aug-16,15121.17,21815.64,21274.89,2890.68
17-Aug-16,15132.36,21837.38,21454.56,2906.16
18-Aug-16,15068.48,22195.72,21526.21,2890.68
19-Aug-16,15126.22,22296.27,21417.62,2937.51
22-Aug-16,15106.48,22175.92,21226.07,2943.48
23-Aug-16,14940.2,22199.21,21193.52,2959.17
24-Aug-16,14938.69,22208.68,21230.97,2881.66
25-Aug-16,14857.64,22136.41,21104.23,2864.76
26-Aug-16,14673.26,22005.8,21235.39,2823.75
29-Aug-16,14845.45,22058.97,21540.82,2802.51
30-Aug-16,15001.82,22387.43,21931.04,2753.63
31-Aug-16,15212.25,22656.58,22008.15,2800.87
01-Sep-16,15115.42,22677.92,22085.91,2860.07
02-Sep-16,15100.25,22803.57,22309.57,2842.14
06-Sep-16,15246.31,23479.54,22940.83,2865.15
07-Sep-16,15431.54,23495.85,22978.02,2878.48
08-Sep-16,15549.53,23486.56,23187.69,2869.71
09-Sep-16,15402.98,23249.81,22844.28,2876.39
12-Sep-16,14902.09,22693.98,22248.57,2876.38
14-Sep-16,14944.03,22869.69,22374.9,2845.54
15-Sep-16,14945.87,22736.13,22290.45,2860.16
16-Sep-16,14989.87,22734.79,22419.43,2871.17
19-Sep-16,15034.07,22810.15,22457.05,2893.63
20-Sep-16,14953.92,22739.15,22317.12,2875.79
21-Sep-16,14932.77,22696.7,22373.36,2872.7
22-Sep-16,15137.48,23035.22,22695.61,2865.39
23-Sep-16,15119.19,22752.65,22642.26,2867.65
26-Sep-16,14915.64,22397.59,22252.51,2880.72
27-Sep-16,14748.06,22291.68,22147.63,2905.41
28-Sep-16,14897.94,22455.86,22422,2905.09
29-Sep-16,14526.02,21909.56,21937.03,2892.81
30-Sep-16,14581.77,22045.62,22231.66,2883.19
03-Oct-16,14936.34,22397.1,22774.95,2852.32
04-Oct-16,14869.48,22491.47,22786.81,2826.97
05-Oct-16,14897.21,22315.55,22866.29,2848.82
06-Oct-16,14870.42,22158.7,22709.15,2881.82
07-Oct-16,14839.83,22152.52,22849.09,2898.9
10-Oct-16,14810.02,22122.72,22832.5,2952.06
13-Oct-16,14664.19,21638.4,22532.3,2951.47
14-Oct-16,14893.2,21716.1,22554.9,2989.8
17-Oct-16,14673.76,21825.71,22076.4,2994.52
18-Oct-16,14977.27,22343.15,22361.09,2988.4
19-Oct-16,14969.75,22227.28,22240.41,3012
20-Oct-16,15061.09,22542.48,22231.9,3006.8
21-Oct-16,15100.93,22585.45,22244.79,3028.85
24-Oct-16,15000.46,22721.87,22431.93,3050.7
25-Oct-16,14921.13,22778.78,22336.38,3042.56
26-Oct-16,14869.83,22347.13,22193.04,3074.15
27-Oct-16,14786.86,22329.82,21892.05,3063.47
28-Oct-16,14874.24,22384.14,22168.45,3082.57
30-Oct-16,14920.82,22368.28,22185.39,3056.8
01-Nov-16,14825.31,22249.6,22275.18,3055.51
02-Nov-16,14659.35,21993.16,22033.25,3054.71
03-Nov-16,14592.4,21916.63,21991.46,3074.7
04-Nov-16,14341.74,21780.66,21810.38,3094.26
07-Nov-16,14328.6,22151.31,21889.15,3076.78
08-Nov-16,14344.67,22334.57,22254.58,3057.64
09-Nov-16,14171.85,22374.2,21692.85,3096.95
10-Nov-16,14422.34,23185.59,21539.36,3105.62
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
